video_id,match_id,set_num,rally,ball_round,shot_type,original_type,player,player_x,player_y,frame_num,clip_path,pose_path
32_set2_rally25_ball11_Smash,32,2,25,11,Smash,Smash,B,757.0,327.0,89306,data/clips/Smash/32_set2_rally25_ball11_Smash.mp4,data/poses/32_set2_rally25_ball11_Smash.pkl
32_set2_rally25_ball13_Lift,32,2,25,13,Lift,Lift,B,520.0,395.0,89354,data/clips/Lift/32_set2_rally25_ball13_Lift.mp4,data/poses/32_set2_rally25_ball13_Lift.pkl
32_set2_rally25_ball14_Clear,32,2,25,14,Clear,Clear,A,497.0,635.0,89400,data/clips/Clear/32_set2_rally25_ball14_Clear.mp4,data/poses/32_set2_rally25_ball14_Clear.pkl
32_set2_rally25_ball15_Smash,32,2,25,15,Smash,Smash,B,655.0,336.0,89438,data/clips/Smash/32_set2_rally25_ball15_Smash.mp4,data/poses/32_set2_rally25_ball15_Smash.pkl
32_set2_rally25_ball24_Smash,32,2,25,24,Smash,Steep_Smash,A,598.0,562.0,89672,data/clips/Smash/32_set2_rally25_ball24_Smash.mp4,data/poses/32_set2_rally25_ball24_Smash.pkl
32_set2_rally25_ball25_Lift,32,2,25,25,Lift,Defensive_Lift,B,582.0,372.0,89684,data/clips/Lift/32_set2_rally25_ball25_Lift.mp4,data/poses/32_set2_rally25_ball25_Lift.pkl
32_set2_rally25_ball26_Clear,32,2,25,26,Clear,Clear,A,687.0,581.0,89720,data/clips/Clear/32_set2_rally25_ball26_Clear.mp4,data/poses/32_set2_rally25_ball26_Clear.pkl
32_set2_rally26_ball02_Drop,32,2,26,2,Drop,Drop,A,712.0,506.0,91384,data/clips/Drop/32_set2_rally26_ball02_Drop.mp4,data/poses/32_set2_rally26_ball02_Drop.pkl
32_set2_rally26_ball03_Drop,32,2,26,3,Drop,Drop,B,768.0,402.0,91411,data/clips/Drop/32_set2_rally26_ball03_Drop.mp4,data/poses/32_set2_rally26_ball03_Drop.pkl
32_set2_rally26_ball05_Drop,32,2,26,5,Drop,Drop,B,555.0,403.0,91458,data/clips/Drop/32_set2_rally26_ball05_Drop.mp4,data/poses/32_set2_rally26_ball05_Drop.pkl
32_set2_rally26_ball06_Lift,32,2,26,6,Lift,Lift,A,610.0,483.0,91481,data/clips/Lift/32_set2_rally26_ball06_Lift.mp4,data/poses/32_set2_rally26_ball06_Lift.pkl
32_set2_rally26_ball07_Smash,32,2,26,7,Smash,Smash,B,802.0,363.0,91550,data/clips/Smash/32_set2_rally26_ball07_Smash.mp4,data/poses/32_set2_rally26_ball07_Smash.pkl
32_set2_rally27_ball02_Lift,32,2,27,2,Lift,Lift,A,572.0,524.0,92648,data/clips/Lift/32_set2_rally27_ball02_Lift.mp4,data/poses/32_set2_rally27_ball02_Lift.pkl
32_set2_rally27_ball03_Smash,32,2,27,3,Smash,Smash,B,556.0,323.0,92683,data/clips/Smash/32_set2_rally27_ball03_Smash.mp4,data/poses/32_set2_rally27_ball03_Smash.pkl
32_set2_rally27_ball07_Smash,32,2,27,7,Smash,Smash,B,571.0,327.0,92779,data/clips/Smash/32_set2_rally27_ball07_Smash.mp4,data/poses/32_set2_rally27_ball07_Smash.pkl
32_set2_rally27_ball13_Lift,32,2,27,13,Lift,Lift,B,542.0,407.0,92927,data/clips/Lift/32_set2_rally27_ball13_Lift.mp4,data/poses/32_set2_rally27_ball13_Lift.pkl
32_set2_rally27_ball14_Smash,32,2,27,14,Smash,Smash,A,538.0,620.0,92975,data/clips/Smash/32_set2_rally27_ball14_Smash.mp4,data/poses/32_set2_rally27_ball14_Smash.pkl
32_set2_rally27_ball16_Drop,32,2,27,16,Drop,Drop,A,714.0,534.0,93015,data/clips/Drop/32_set2_rally27_ball16_Drop.mp4,data/poses/32_set2_rally27_ball16_Drop.pkl
32_set2_rally27_ball17_Drop,32,2,27,17,Drop,Drop,B,756.0,389.0,93043,data/clips/Drop/32_set2_rally27_ball17_Drop.mp4,data/poses/32_set2_rally27_ball17_Drop.pkl
32_set2_rally27_ball18_Lift,32,2,27,18,Lift,Lift,A,679.0,513.0,93067,data/clips/Lift/32_set2_rally27_ball18_Lift.mp4,data/poses/32_set2_rally27_ball18_Lift.pkl
32_set2_rally27_ball20_Drop,32,2,27,20,Drop,Drop,A,724.0,503.0,93129,data/clips/Drop/32_set2_rally27_ball20_Drop.mp4,data/poses/32_set2_rally27_ball20_Drop.pkl
32_set2_rally27_ball21_Lift,32,2,27,21,Lift,Lift,B,793.0,416.0,93158,data/clips/Lift/32_set2_rally27_ball21_Lift.mp4,data/poses/32_set2_rally27_ball21_Lift.pkl
32_set2_rally28_ball03_Smash,32,2,28,3,Smash,Smash,A,539.0,615.0,94115,data/clips/Smash/32_set2_rally28_ball03_Smash.mp4,data/poses/32_set2_rally28_ball03_Smash.pkl
32_set2_rally28_ball05_Lift,32,2,28,5,Lift,Lift,A,747.0,527.0,94155,data/clips/Lift/32_set2_rally28_ball05_Lift.mp4,data/poses/32_set2_rally28_ball05_Lift.pkl
32_set2_rally28_ball06_Smash,32,2,28,6,Smash,Smash,B,621.0,331.0,94193,data/clips/Smash/32_set2_rally28_ball06_Smash.mp4,data/poses/32_set2_rally28_ball06_Smash.pkl
32_set2_rally28_ball08_Drive,32,2,28,8,Drive,Drive,B,508.0,361.0,94230,data/clips/Drive/32_set2_rally28_ball08_Drive.mp4,data/poses/32_set2_rally28_ball08_Drive.pkl
32_set2_rally29_ball02_Drop,32,2,29,2,Drop,Drop,B,707.0,399.0,94927,data/clips/Drop/32_set2_rally29_ball02_Drop.mp4,data/poses/32_set2_rally29_ball02_Drop.pkl
32_set2_rally29_ball03_Drop,32,2,29,3,Drop,Drop,A,474.0,515.0,94959,data/clips/Drop/32_set2_rally29_ball03_Drop.mp4,data/poses/32_set2_rally29_ball03_Drop.pkl
32_set2_rally29_ball04_Lift,32,2,29,4,Lift,Lift,B,501.0,415.0,94991,data/clips/Lift/32_set2_rally29_ball04_Lift.mp4,data/poses/32_set2_rally29_ball04_Lift.pkl
32_set2_rally29_ball05_Clear,32,2,29,5,Clear,Clear,A,448.0,647.0,95050,data/clips/Clear/32_set2_rally29_ball05_Clear.mp4,data/poses/32_set2_rally29_ball05_Clear.pkl
32_set2_rally29_ball06_Smash,32,2,29,6,Smash,Smash,B,590.0,335.0,95085,data/clips/Smash/32_set2_rally29_ball06_Smash.mp4,data/poses/32_set2_rally29_ball06_Smash.pkl
32_set2_rally29_ball08_Drop,32,2,29,8,Drop,Drop,B,758.0,383.0,95131,data/clips/Drop/32_set2_rally29_ball08_Drop.mp4,data/poses/32_set2_rally29_ball08_Drop.pkl
32_set2_rally29_ball10_Drop,32,2,29,10,Drop,Drop,B,539.0,408.0,95187,data/clips/Drop/32_set2_rally29_ball10_Drop.mp4,data/poses/32_set2_rally29_ball10_Drop.pkl
32_set2_rally29_ball11_Lift,32,2,29,11,Lift,Lift,A,556.0,484.0,95214,data/clips/Lift/32_set2_rally29_ball11_Lift.mp4,data/poses/32_set2_rally29_ball11_Lift.pkl
32_set2_rally29_ball12_Smash,32,2,29,12,Smash,Smash,B,522.0,329.0,95263,data/clips/Smash/32_set2_rally29_ball12_Smash.mp4,data/poses/32_set2_rally29_ball12_Smash.pkl
32_set2_rally29_ball14_Drop,32,2,29,14,Drop,Drop,B,547.0,394.0,95301,data/clips/Drop/32_set2_rally29_ball14_Drop.mp4,data/poses/32_set2_rally29_ball14_Drop.pkl
32_set2_rally29_ball15_Lift,32,2,29,15,Lift,Lift,A,644.0,490.0,95330,data/clips/Lift/32_set2_rally29_ball15_Lift.mp4,data/poses/32_set2_rally29_ball15_Lift.pkl
32_set2_rally29_ball18_Clear,32,2,29,18,Clear,Clear,B,542.0,357.0,95416,data/clips/Clear/32_set2_rally29_ball18_Clear.mp4,data/poses/32_set2_rally29_ball18_Clear.pkl
32_set2_rally30_ball02_Drop,32,2,30,2,Drop,Drop,A,733.0,523.0,96786,data/clips/Drop/32_set2_rally30_ball02_Drop.mp4,data/poses/32_set2_rally30_ball02_Drop.pkl
32_set2_rally30_ball03_Lift,32,2,30,3,Lift,Lift,B,531.0,401.0,96818,data/clips/Lift/32_set2_rally30_ball03_Lift.mp4,data/poses/32_set2_rally30_ball03_Lift.pkl
32_set2_rally30_ball04_Clear,32,2,30,4,Clear,Clear,A,503.0,626.0,96855,data/clips/Clear/32_set2_rally30_ball04_Clear.mp4,data/poses/32_set2_rally30_ball04_Clear.pkl
32_set2_rally30_ball05_Smash,32,2,30,5,Smash,Smash,B,522.0,338.0,96904,data/clips/Smash/32_set2_rally30_ball05_Smash.mp4,data/poses/32_set2_rally30_ball05_Smash.pkl
32_set2_rally30_ball07_Drop,32,2,30,7,Drop,Drop,B,484.0,403.0,96944,data/clips/Drop/32_set2_rally30_ball07_Drop.mp4,data/poses/32_set2_rally30_ball07_Drop.pkl
32_set2_rally30_ball08_Lift,32,2,30,8,Lift,Lift,A,441.0,523.0,96972,data/clips/Lift/32_set2_rally30_ball08_Lift.mp4,data/poses/32_set2_rally30_ball08_Lift.pkl
32_set2_rally30_ball09_Smash,32,2,30,9,Smash,Smash,B,540.0,335.0,97006,data/clips/Smash/32_set2_rally30_ball09_Smash.mp4,data/poses/32_set2_rally30_ball09_Smash.pkl
32_set2_rally30_ball12_Smash,32,2,30,12,Smash,Steep_Smash,A,605.0,548.0,97057,data/clips/Smash/32_set2_rally30_ball12_Smash.mp4,data/poses/32_set2_rally30_ball12_Smash.pkl
32_set2_rally31_ball03_Drop,32,2,31,3,Drop,Drop,A,780.0,540.0,98093,data/clips/Drop/32_set2_rally31_ball03_Drop.mp4,data/poses/32_set2_rally31_ball03_Drop.pkl
32_set2_rally31_ball04_Drop,32,2,31,4,Drop,Drop,B,744.0,397.0,98120,data/clips/Drop/32_set2_rally31_ball04_Drop.mp4,data/poses/32_set2_rally31_ball04_Drop.pkl
32_set2_rally31_ball05_Lift,32,2,31,5,Lift,Lift,A,792.0,482.0,98145,data/clips/Lift/32_set2_rally31_ball05_Lift.mp4,data/poses/32_set2_rally31_ball05_Lift.pkl
32_set2_rally32_ball02_Drop,32,2,32,2,Drop,Drop,B,686.0,397.0,98839,data/clips/Drop/32_set2_rally32_ball02_Drop.mp4,data/poses/32_set2_rally32_ball02_Drop.pkl
32_set2_rally32_ball03_Lift,32,2,32,3,Lift,Lift,A,484.0,516.0,98869,data/clips/Lift/32_set2_rally32_ball03_Lift.mp4,data/poses/32_set2_rally32_ball03_Lift.pkl
32_set2_rally32_ball04_Smash,32,2,32,4,Smash,Smash,B,726.0,328.0,98913,data/clips/Smash/32_set2_rally32_ball04_Smash.mp4,data/poses/32_set2_rally32_ball04_Smash.pkl
32_set2_rally32_ball06_Drive,32,2,32,6,Drive,Drive,B,697.0,374.0,98956,data/clips/Drive/32_set2_rally32_ball06_Drive.mp4,data/poses/32_set2_rally32_ball06_Drive.pkl
32_set2_rally33_ball03_Drive,32,2,33,3,Drive,Drive,A,639.0,573.0,99444,data/clips/Drive/32_set2_rally33_ball03_Drive.mp4,data/poses/32_set2_rally33_ball03_Drive.pkl
32_set2_rally33_ball05_Drop,32,2,33,5,Drop,Drop,A,631.0,546.0,99479,data/clips/Drop/32_set2_rally33_ball05_Drop.mp4,data/poses/32_set2_rally33_ball05_Drop.pkl
32_set2_rally33_ball06_Drop,32,2,33,6,Drop,Drop,B,747.0,417.0,99510,data/clips/Drop/32_set2_rally33_ball06_Drop.mp4,data/poses/32_set2_rally33_ball06_Drop.pkl
32_set3_rally01_ball02_Lift,32,3,1,2,Lift,Lift,B,694.0,504.0,103217,data/clips/Lift/32_set3_rally01_ball02_Lift.mp4,data/poses/32_set3_rally01_ball02_Lift.pkl
32_set3_rally01_ball03_Smash,32,3,1,3,Smash,Smash,A,702.0,349.0,103249,data/clips/Smash/32_set3_rally01_ball03_Smash.mp4,data/poses/32_set3_rally01_ball03_Smash.pkl
32_set3_rally01_ball08_Drop,32,3,1,8,Drop,Drop,B,493.0,532.0,103369,data/clips/Drop/32_set3_rally01_ball08_Drop.mp4,data/poses/32_set3_rally01_ball08_Drop.pkl
32_set3_rally01_ball09_Lift,32,3,1,9,Lift,Lift,A,577.0,388.0,103397,data/clips/Lift/32_set3_rally01_ball09_Lift.mp4,data/poses/32_set3_rally01_ball09_Lift.pkl
32_set3_rally02_ball02_Drop,32,3,2,2,Drop,Drop,B,544.0,483.0,104220,data/clips/Drop/32_set3_rally02_ball02_Drop.mp4,data/poses/32_set3_rally02_ball02_Drop.pkl
32_set3_rally03_ball02_Drop,32,3,3,2,Drop,Drop,B,667.0,509.0,104705,data/clips/Drop/32_set3_rally03_ball02_Drop.mp4,data/poses/32_set3_rally03_ball02_Drop.pkl
32_set3_rally03_ball03_Lift,32,3,3,3,Lift,Lift,A,577.0,398.0,104728,data/clips/Lift/32_set3_rally03_ball03_Lift.mp4,data/poses/32_set3_rally03_ball03_Lift.pkl
32_set3_rally04_ball05_Drop,32,3,4,5,Drop,Drop,A,577.0,388.0,105667,data/clips/Drop/32_set3_rally04_ball05_Drop.mp4,data/poses/32_set3_rally04_ball05_Drop.pkl
32_set3_rally04_ball09_Lift,32,3,4,9,Lift,Lift,A,561.0,387.0,105768,data/clips/Lift/32_set3_rally04_ball09_Lift.mp4,data/poses/32_set3_rally04_ball09_Lift.pkl
32_set3_rally04_ball10_Smash,32,3,4,10,Smash,Smash,B,665.0,609.0,105800,data/clips/Smash/32_set3_rally04_ball10_Smash.mp4,data/poses/32_set3_rally04_ball10_Smash.pkl
32_set3_rally04_ball13_Drive,32,3,4,13,Drive,Drive,A,689.0,353.0,105852,data/clips/Drive/32_set3_rally04_ball13_Drive.mp4,data/poses/32_set3_rally04_ball13_Drive.pkl
32_set3_rally04_ball16_Clear,32,3,4,16,Clear,Clear,B,769.0,621.0,105924,data/clips/Clear/32_set3_rally04_ball16_Clear.mp4,data/poses/32_set3_rally04_ball16_Clear.pkl
32_set3_rally04_ball17_Clear,32,3,4,17,Clear,Clear,A,692.0,345.0,105951,data/clips/Clear/32_set3_rally04_ball17_Clear.mp4,data/poses/32_set3_rally04_ball17_Clear.pkl
32_set3_rally04_ball19_Drop,32,3,4,19,Drop,Drop,A,768.0,387.0,106020,data/clips/Drop/32_set3_rally04_ball19_Drop.mp4,data/poses/32_set3_rally04_ball19_Drop.pkl
32_set3_rally04_ball20_Lift,32,3,4,20,Lift,Lift,B,773.0,499.0,106049,data/clips/Lift/32_set3_rally04_ball20_Lift.mp4,data/poses/32_set3_rally04_ball20_Lift.pkl
32_set3_rally04_ball21_Smash,32,3,4,21,Smash,Smash,A,731.0,336.0,106079,data/clips/Smash/32_set3_rally04_ball21_Smash.mp4,data/poses/32_set3_rally04_ball21_Smash.pkl
32_set3_rally05_ball02_Lift,32,3,5,2,Lift,Lift,A,676.0,397.0,106734,data/clips/Lift/32_set3_rally05_ball02_Lift.mp4,data/poses/32_set3_rally05_ball02_Lift.pkl
32_set3_rally05_ball03_Smash,32,3,5,3,Smash,Smash,B,685.0,602.0,106760,data/clips/Smash/32_set3_rally05_ball03_Smash.mp4,data/poses/32_set3_rally05_ball03_Smash.pkl
32_set3_rally05_ball06_Smash,32,3,5,6,Smash,Smash,A,678.0,343.0,106830,data/clips/Smash/32_set3_rally05_ball06_Smash.mp4,data/poses/32_set3_rally05_ball06_Smash.pkl
32_set3_rally05_ball08_Drop,32,3,5,8,Drop,Drop,A,622.0,373.0,106871,data/clips/Drop/32_set3_rally05_ball08_Drop.mp4,data/poses/32_set3_rally05_ball08_Drop.pkl
32_set3_rally05_ball09_Drop,32,3,5,9,Drop,Drop,B,522.0,497.0,106897,data/clips/Drop/32_set3_rally05_ball09_Drop.mp4,data/poses/32_set3_rally05_ball09_Drop.pkl
32_set3_rally05_ball10_Lift,32,3,5,10,Lift,Lift,A,481.0,425.0,106925,data/clips/Lift/32_set3_rally05_ball10_Lift.mp4,data/poses/32_set3_rally05_ball10_Lift.pkl
32_set3_rally06_ball02_Drop,32,3,6,2,Drop,Drop,A,550.0,399.0,107814,data/clips/Drop/32_set3_rally06_ball02_Drop.mp4,data/poses/32_set3_rally06_ball02_Drop.pkl
32_set3_rally06_ball04_Smash,32,3,6,4,Smash,Steep_Smash,A,665.0,340.0,107874,data/clips/Smash/32_set3_rally06_ball04_Smash.mp4,data/poses/32_set3_rally06_ball04_Smash.pkl
32_set3_rally06_ball06_Drop,32,3,6,6,Drop,Drop,A,564.0,401.0,107922,data/clips/Drop/32_set3_rally06_ball06_Drop.mp4,data/poses/32_set3_rally06_ball06_Drop.pkl
32_set3_rally06_ball07_Lift,32,3,6,7,Lift,Lift,B,532.0,492.0,107948,data/clips/Lift/32_set3_rally06_ball07_Lift.mp4,data/poses/32_set3_rally06_ball07_Lift.pkl
32_set3_rally06_ball08_Smash,32,3,6,8,Smash,Smash,A,706.0,331.0,107987,data/clips/Smash/32_set3_rally06_ball08_Smash.mp4,data/poses/32_set3_rally06_ball08_Smash.pkl
32_set3_rally06_ball10_Drop,32,3,6,10,Drop,Drop,A,607.0,406.0,108031,data/clips/Drop/32_set3_rally06_ball10_Drop.mp4,data/poses/32_set3_rally06_ball10_Drop.pkl
32_set3_rally06_ball11_Lift,32,3,6,11,Lift,Lift,B,563.0,498.0,108060,data/clips/Lift/32_set3_rally06_ball11_Lift.mp4,data/poses/32_set3_rally06_ball11_Lift.pkl
32_set3_rally06_ball12_Smash,32,3,6,12,Smash,Smash,A,688.0,331.0,108118,data/clips/Smash/32_set3_rally06_ball12_Smash.mp4,data/poses/32_set3_rally06_ball12_Smash.pkl
32_set3_rally06_ball14_Drop,32,3,6,14,Drop,Drop,A,608.0,392.0,108160,data/clips/Drop/32_set3_rally06_ball14_Drop.mp4,data/poses/32_set3_rally06_ball14_Drop.pkl
32_set3_rally06_ball16_Smash,32,3,6,16,Smash,Steep_Smash,A,583.0,326.0,108234,data/clips/Smash/32_set3_rally06_ball16_Smash.mp4,data/poses/32_set3_rally06_ball16_Smash.pkl
32_set3_rally07_ball02_Drop,32,3,7,2,Drop,Drop,A,688.0,401.0,109162,data/clips/Drop/32_set3_rally07_ball02_Drop.mp4,data/poses/32_set3_rally07_ball02_Drop.pkl
32_set3_rally07_ball03_Drop,32,3,7,3,Drop,Drop,B,773.0,520.0,109188,data/clips/Drop/32_set3_rally07_ball03_Drop.mp4,data/poses/32_set3_rally07_ball03_Drop.pkl
32_set3_rally07_ball04_Drop,32,3,7,4,Drop,Drop,A,666.0,393.0,109211,data/clips/Drop/32_set3_rally07_ball04_Drop.mp4,data/poses/32_set3_rally07_ball04_Drop.pkl
32_set3_rally07_ball05_Lift,32,3,7,5,Lift,Lift,B,564.0,481.0,109238,data/clips/Lift/32_set3_rally07_ball05_Lift.mp4,data/poses/32_set3_rally07_ball05_Lift.pkl
32_set3_rally07_ball08_Lift,32,3,7,8,Lift,Lift,A,543.0,386.0,109313,data/clips/Lift/32_set3_rally07_ball08_Lift.mp4,data/poses/32_set3_rally07_ball08_Lift.pkl
32_set3_rally07_ball09_Clear,32,3,7,9,Clear,Clear,B,795.0,622.0,109347,data/clips/Clear/32_set3_rally07_ball09_Clear.mp4,data/poses/32_set3_rally07_ball09_Clear.pkl
32_set3_rally07_ball10_Smash,32,3,7,10,Smash,Smash,A,751.0,340.0,109380,data/clips/Smash/32_set3_rally07_ball10_Smash.mp4,data/poses/32_set3_rally07_ball10_Smash.pkl
32_set3_rally08_ball02_Lift,32,3,8,2,Lift,Lift,A,556.0,391.0,109979,data/clips/Lift/32_set3_rally08_ball02_Lift.mp4,data/poses/32_set3_rally08_ball02_Lift.pkl
32_set3_rally08_ball03_Smash,32,3,8,3,Smash,Smash,B,562.0,588.0,110008,data/clips/Smash/32_set3_rally08_ball03_Smash.mp4,data/poses/32_set3_rally08_ball03_Smash.pkl
32_set3_rally08_ball05_Lift,32,3,8,5,Lift,Lift,B,462.0,533.0,110048,data/clips/Lift/32_set3_rally08_ball05_Lift.mp4,data/poses/32_set3_rally08_ball05_Lift.pkl
32_set3_rally08_ball07_Drop,32,3,8,7,Drop,Drop,B,775.0,538.0,110107,data/clips/Drop/32_set3_rally08_ball07_Drop.mp4,data/poses/32_set3_rally08_ball07_Drop.pkl
32_set3_rally08_ball08_Drop,32,3,8,8,Drop,Drop,A,743.0,407.0,110134,data/clips/Drop/32_set3_rally08_ball08_Drop.mp4,data/poses/32_set3_rally08_ball08_Drop.pkl
32_set3_rally08_ball09_Lift,32,3,8,9,Lift,Lift,B,781.0,484.0,110160,data/clips/Lift/32_set3_rally08_ball09_Lift.mp4,data/poses/32_set3_rally08_ball09_Lift.pkl
32_set3_rally08_ball10_Clear,32,3,8,10,Clear,Clear,A,710.0,327.0,110199,data/clips/Clear/32_set3_rally08_ball10_Clear.mp4,data/poses/32_set3_rally08_ball10_Clear.pkl
32_set3_rally08_ball11_Clear,32,3,8,11,Clear,Clear,B,572.0,591.0,110235,data/clips/Clear/32_set3_rally08_ball11_Clear.mp4,data/poses/32_set3_rally08_ball11_Clear.pkl
32_set3_rally08_ball12_Clear,32,3,8,12,Clear,Clear,A,648.0,333.0,110277,data/clips/Clear/32_set3_rally08_ball12_Clear.mp4,data/poses/32_set3_rally08_ball12_Clear.pkl
32_set3_rally08_ball13_Clear,32,3,8,13,Clear,Clear,B,557.0,607.0,110313,data/clips/Clear/32_set3_rally08_ball13_Clear.mp4,data/poses/32_set3_rally08_ball13_Clear.pkl
32_set3_rally09_ball02_Drop,32,3,9,2,Drop,Drop,A,711.0,398.0,111562,data/clips/Drop/32_set3_rally09_ball02_Drop.mp4,data/poses/32_set3_rally09_ball02_Drop.pkl
32_set3_rally09_ball03_Lift,32,3,9,3,Lift,Lift,B,812.0,513.0,111588,data/clips/Lift/32_set3_rally09_ball03_Lift.mp4,data/poses/32_set3_rally09_ball03_Lift.pkl
32_set3_rally09_ball04_Smash,32,3,9,4,Smash,Smash,A,729.0,338.0,111624,data/clips/Smash/32_set3_rally09_ball04_Smash.mp4,data/poses/32_set3_rally09_ball04_Smash.pkl
32_set3_rally09_ball06_Drop,32,3,9,6,Drop,Drop,A,528.0,381.0,111666,data/clips/Drop/32_set3_rally09_ball06_Drop.mp4,data/poses/32_set3_rally09_ball06_Drop.pkl
32_set3_rally09_ball10_Drop,32,3,9,10,Drop,Drop,A,546.0,392.0,111762,data/clips/Drop/32_set3_rally09_ball10_Drop.mp4,data/poses/32_set3_rally09_ball10_Drop.pkl
32_set3_rally09_ball13_Drop,32,3,9,13,Drop,Drop,B,728.0,543.0,111849,data/clips/Drop/32_set3_rally09_ball13_Drop.mp4,data/poses/32_set3_rally09_ball13_Drop.pkl
32_set3_rally09_ball14_Drop,32,3,9,14,Drop,Drop,A,755.0,411.0,111878,data/clips/Drop/32_set3_rally09_ball14_Drop.mp4,data/poses/32_set3_rally09_ball14_Drop.pkl
32_set3_rally09_ball15_Lift,32,3,9,15,Lift,Lift,B,794.0,497.0,111908,data/clips/Lift/32_set3_rally09_ball15_Lift.mp4,data/poses/32_set3_rally09_ball15_Lift.pkl
32_set3_rally09_ball18_Lift,32,3,9,18,Lift,Lift,A,737.0,404.0,112011,data/clips/Lift/32_set3_rally09_ball18_Lift.mp4,data/poses/32_set3_rally09_ball18_Lift.pkl
32_set3_rally09_ball19_Clear,32,3,9,19,Clear,Clear,B,568.0,635.0,112062,data/clips/Clear/32_set3_rally09_ball19_Clear.mp4,data/poses/32_set3_rally09_ball19_Clear.pkl
32_set3_rally09_ball20_Smash,32,3,9,20,Smash,Steep_Smash,A,524.0,326.0,112101,data/clips/Smash/32_set3_rally09_ball20_Smash.mp4,data/poses/32_set3_rally09_ball20_Smash.pkl
32_set3_rally09_ball22_Lift,32,3,9,22,Lift,Lift,A,542.0,393.0,112144,data/clips/Lift/32_set3_rally09_ball22_Lift.mp4,data/poses/32_set3_rally09_ball22_Lift.pkl
32_set3_rally09_ball24_Drop,32,3,9,24,Drop,Drop,A,500.0,379.0,112212,data/clips/Drop/32_set3_rally09_ball24_Drop.mp4,data/poses/32_set3_rally09_ball24_Drop.pkl
32_set3_rally10_ball03_Clear,32,3,10,3,Clear,Clear,B,614.0,587.0,113181,data/clips/Clear/32_set3_rally10_ball03_Clear.mp4,data/poses/32_set3_rally10_ball03_Clear.pkl
32_set3_rally10_ball04_Smash,32,3,10,4,Smash,Smash,A,468.0,334.0,113219,data/clips/Smash/32_set3_rally10_ball04_Smash.mp4,data/poses/32_set3_rally10_ball04_Smash.pkl
32_set3_rally11_ball03_Smash,32,3,11,3,Smash,Smash,A,686.0,344.0,113936,data/clips/Smash/32_set3_rally11_ball03_Smash.mp4,data/poses/32_set3_rally11_ball03_Smash.pkl
32_set3_rally12_ball02_Drop,32,3,12,2,Drop,Drop,B,536.0,498.0,114757,data/clips/Drop/32_set3_rally12_ball02_Drop.mp4,data/poses/32_set3_rally12_ball02_Drop.pkl
32_set3_rally12_ball03_Lift,32,3,12,3,Lift,Lift,A,532.0,419.0,114783,data/clips/Lift/32_set3_rally12_ball03_Lift.mp4,data/poses/32_set3_rally12_ball03_Lift.pkl
32_set3_rally12_ball05_Lift,32,3,12,5,Lift,Lift,A,492.0,371.0,114856,data/clips/Lift/32_set3_rally12_ball05_Lift.mp4,data/poses/32_set3_rally12_ball05_Lift.pkl
32_set3_rally12_ball06_Smash,32,3,12,6,Smash,Smash,B,694.0,620.0,114885,data/clips/Smash/32_set3_rally12_ball06_Smash.mp4,data/poses/32_set3_rally12_ball06_Smash.pkl
32_set3_rally12_ball08_Drop,32,3,12,8,Drop,Drop,B,799.0,501.0,114929,data/clips/Drop/32_set3_rally12_ball08_Drop.mp4,data/poses/32_set3_rally12_ball08_Drop.pkl
32_set3_rally12_ball09_Lift,32,3,12,9,Lift,Lift,A,739.0,412.0,114953,data/clips/Lift/32_set3_rally12_ball09_Lift.mp4,data/poses/32_set3_rally12_ball09_Lift.pkl
32_set3_rally12_ball10_Smash,32,3,12,10,Smash,Smash,B,557.0,604.0,114990,data/clips/Smash/32_set3_rally12_ball10_Smash.mp4,data/poses/32_set3_rally12_ball10_Smash.pkl
32_set3_rally12_ball12_Lift,32,3,12,12,Lift,Lift,B,560.0,558.0,115027,data/clips/Lift/32_set3_rally12_ball12_Lift.mp4,data/poses/32_set3_rally12_ball12_Lift.pkl
32_set3_rally12_ball14_Drop,32,3,12,14,Drop,Drop,B,514.0,547.0,115091,data/clips/Drop/32_set3_rally12_ball14_Drop.mp4,data/poses/32_set3_rally12_ball14_Drop.pkl
32_set3_rally12_ball16_Drive,32,3,12,16,Drive,Drive,B,609.0,548.0,115127,data/clips/Drive/32_set3_rally12_ball16_Drive.mp4,data/poses/32_set3_rally12_ball16_Drive.pkl
32_set3_rally13_ball02_Drop,32,3,13,2,Drop,Drop,B,717.0,504.0,116468,data/clips/Drop/32_set3_rally13_ball02_Drop.mp4,data/poses/32_set3_rally13_ball02_Drop.pkl
32_set3_rally13_ball03_Drop,32,3,13,3,Drop,Drop,A,771.0,408.0,116491,data/clips/Drop/32_set3_rally13_ball03_Drop.mp4,data/poses/32_set3_rally13_ball03_Drop.pkl
32_set3_rally13_ball04_Drop,32,3,13,4,Drop,Drop,B,804.0,504.0,116517,data/clips/Drop/32_set3_rally13_ball04_Drop.mp4,data/poses/32_set3_rally13_ball04_Drop.pkl
32_set3_rally13_ball05_Lift,32,3,13,5,Lift,Lift,A,769.0,415.0,116544,data/clips/Lift/32_set3_rally13_ball05_Lift.mp4,data/poses/32_set3_rally13_ball05_Lift.pkl
32_set3_rally13_ball06_Smash,32,3,13,6,Smash,Smash,B,754.0,633.0,116591,data/clips/Smash/32_set3_rally13_ball06_Smash.mp4,data/poses/32_set3_rally13_ball06_Smash.pkl
