rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,stroke_type_english,clip_name
30,10.0,01:24:16,126413.0,16,14,B,2,殺球,1.0,,1.0,9.0,738.0,296.0,2.0,6.0,816.0,542.0,,,,,8.0,711.0,306.0,8.0,682.0,530.0,0,42,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,3,Smash,42_set3_rally30_ball10_Smash.mp4
33,6.0,01:25:52,128816.0,19,14,B,2,殺球,,,1.0,4.0,761.0,291.0,2.0,6.0,829.0,565.0,,,,,9.0,744.0,292.0,8.0,674.0,558.0,0,42,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,3,Smash,42_set3_rally33_ball6_Smash.mp4
33,10.0,01:25:55,128894.0,19,14,B,2,挑球,,,2.0,1.0,488.0,396.0,1.0,9.0,499.0,659.0,,,,,1.0,523.0,376.0,7.0,556.0,477.0,0,42,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,3,Lift,42_set3_rally33_ball10_Lift.mp4
34,4.0,01:26:29,129737.0,19,15,B,2,殺球,,,1.0,9.0,655.0,281.0,2.0,8.0,802.0,565.0,,,,,9.0,636.0,296.0,8.0,602.0,538.0,0,42,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,3,Smash,42_set3_rally34_ball4_Smash.mp4
35,6.0,01:27:00,130509.0,20,15,A,2,殺球,,,1.0,9.0,574.0,660.0,2.0,6.0,765.0,331.0,,,,,9.0,577.0,667.0,8.0,621.0,329.0,0,42,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,3,Smash,42_set3_rally35_ball6_Smash.mp4
35,12.0,01:27:05,130632.0,20,15,A,3,殺球,,,1.0,8.0,734.0,621.0,2.0,6.0,788.0,318.0,對手落地致勝,落地致勝,A,,8.0,698.0,620.0,8.0,649.0,318.0,0,42,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,3,Smash,42_set3_rally35_ball12_Smash.mp4
2,10.0,0:08:04,12123.0,1,1,A,2,挑球,,,2.0,2.0,846.0,400.0,,3.0,921.0,623.0,,,,,8.0,739.0,361.0,8.0,721.0,493.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally2_ball10_Lift.mp4
2,22.0,0:08:16,12403.0,1,1,A,2,挑球,,,2.0,2.0,778.0,404.0,,5.0,894.0,609.0,,,,,8.0,718.0,362.0,8.0,712.0,500.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally2_ball22_Lift.mp4
2,28.0,0:08:22,12560.0,1,1,A,2,挑球,,,2.0,7.0,757.0,390.0,,4.0,419.0,612.0,,,,,8.0,687.0,361.0,8.0,742.0,511.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally2_ball28_Lift.mp4
2,29.0,0:08:24,12605.0,1,1,B,3,殺球,1.0,,1.0,4.0,419.0,612.0,2.0,15.0,419.0,333.0,出界,對手出界,A,,6.0,432.0,607.0,8.0,577.0,329.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally2_ball29_Smash.mp4
3,9.0,0:08:55,13378.0,1,2,A,2,挑球,,,2.0,7.0,757.0,405.0,,3.0,891.0,638.0,,,,,8.0,710.0,365.0,8.0,742.0,507.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally3_ball9_Lift.mp4
3,17.0,0:09:03,13594.0,1,2,A,2,挑球,,,2.0,2.0,835.0,410.0,,9.0,558.0,624.0,,,,,7.0,707.0,387.0,7.0,724.0,465.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally3_ball17_Lift.mp4
3,18.0,0:09:05,13646.0,1,2,B,2,殺球,1.0,,1.0,9.0,558.0,624.0,,8.0,567.0,336.0,,,,,9.0,556.0,623.0,8.0,603.0,332.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally3_ball18_Smash.mp4
4,6.0,0:09:37,14435.0,1,3,A,2,挑球,,,2.0,2.0,808.0,413.0,,9.0,578.0,627.0,,,,,8.0,730.0,360.0,8.0,745.0,507.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally4_ball6_Lift.mp4
4,17.0,0:09:49,14726.0,1,3,B,3,殺球,,,1.0,8.0,807.0,606.0,2.0,5.0,490.0,328.0,對手落地致勝,落地致勝,B,,8.0,774.0,603.0,8.0,627.0,326.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally4_ball17_Smash.mp4
6,3.0,00:10:35,15897.0,3,3,A,2,挑球,,,2.0,2.0,779.0,398.0,1.0,9.0,820.0,633.0,,,,,8.0,700.0,355.0,8.0,692.0,492.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally6_ball3_Lift.mp4
6,10.0,00:10:42,16055.0,3,3,B,2,挑球,,,2.0,2.0,818.0,463.0,1.0,4.0,774.0,297.0,,,,,7.0,779.0,481.0,8.0,654.0,334.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally6_ball10_Lift.mp4
6,20.0,00:10:51,16280.0,3,3,B,2,挑球,,,2.0,2.0,847.0,461.0,1.0,9.0,742.0,297.0,,,,,2.0,796.0,477.0,8.0,684.0,335.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally6_ball20_Lift.mp4
6,29.0,00:11:01,16526.0,3,3,A,2,殺球,,,1.0,4.0,761.0,303.0,2.0,6.0,837.0,545.0,,,,,9.0,718.0,305.0,8.0,746.0,601.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally6_ball29_Smash.mp4
7,3.0,0:11:24,17120.0,4,3,A,2,殺球,1.0,,1.0,9.0,543.0,297.0,,6.0,402.0,560.0,,,,,3.0,506.0,303.0,8.0,638.0,569.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally7_ball3_Smash.mp4
8,4.0,00:11:47,17679.0,5,3,B,2,殺球,1.0,,1.0,5.0,419.0,602.0,2.0,8.0,743.0,331.0,,,,,8.0,516.0,580.0,8.0,594.0,316.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally8_ball4_Smash.mp4
10,5.0,0:12:44,19101.0,6,4,B,2,殺球,,,1.0,5.0,895.0,605.0,,8.0,530.0,332.0,,,,,5.0,853.0,606.0,8.0,639.0,327.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally10_ball5_Smash.mp4
11,5.0,00:13:17,19932.0,7,4,A,2,挑球,,,2.0,2.0,836.0,410.0,1.0,9.0,801.0,645.0,,,,,7.0,709.0,382.0,7.0,716.0,489.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally11_ball5_Lift.mp4
11,7.0,00:13:19,19998.0,7,4,A,3,殺球,,,1.0,4.0,762.0,300.0,2.0,5.0,478.0,553.0,對手落地致勝,落地致勝,A,,8.0,717.0,312.0,8.0,750.0,569.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally11_ball7_Smash.mp4
13,12.0,00:14:13,21336.0,8,5,A,3,殺球,,,1.0,9.0,734.0,300.0,2.0,5.0,377.0,553.0,對手落地致勝,落地致勝,A,,9.0,706.0,304.0,8.0,706.0,545.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally13_ball12_Smash.mp4
14,20.0,00:14:51,22281.0,9,5,B,2,殺球,1.0,,1.0,3.0,380.0,625.0,2.0,5.0,474.0,335.0,,,,,3.0,418.0,615.0,8.0,566.0,323.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally14_ball20_Smash.mp4
15,3.0,0:15:18,22966.0,10,5,A,2,挑球,,,2.0,2.0,819.0,400.0,,3.0,913.0,636.0,,,,,8.0,680.0,359.0,8.0,630.0,526.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally15_ball3_Lift.mp4
15,5.0,0:15:21,23025.0,10,5,A,2,殺球,1.0,,1.0,3.0,482.0,299.0,,6.0,444.0,558.0,,,,,5.0,496.0,312.0,8.0,761.0,598.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally15_ball5_Smash.mp4
16,7.0,0:16:00,24013.0,10,6,A,2,殺球,1.0,,1.0,5.0,526.0,322.0,,8.0,513.0,527.0,,,,,8.0,597.0,331.0,8.0,706.0,542.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally16_ball7_Smash.mp4
17,5.0,0:16:21,24526.0,11,6,B,2,殺球,,,1.0,5.0,845.0,582.0,,8.0,533.0,327.0,,,,,5.0,828.0,567.0,8.0,652.0,321.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally17_ball5_Smash.mp4
17,8.0,0:16:23,24595.0,11,6,A,3,殺球,,,1.0,9.0,682.0,305.0,,2.0,496.0,437.0,對手落地致勝,落地致勝,A,,8.0,627.0,309.0,8.0,653.0,533.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally17_ball8_Smash.mp4
18,3.0,00:17:43,26599.0,11,7,A,2,殺球,1.0,,1.0,3.0,507.0,303.0,2.0,8.0,792.0,539.0,,,,,3.0,476.0,304.0,8.0,631.0,555.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally18_ball3_Smash.mp4
19,4.0,00:18:35,27892.0,11,8,A,2,挑球,,,2.0,2.0,847.0,413.0,1.0,9.0,536.0,631.0,,,,,7.0,708.0,374.0,7.0,724.0,482.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally19_ball4_Lift.mp4
19,9.0,00:18:40,28014.0,11,8,B,2,挑球,,,2.0,2.0,818.0,465.0,1.0,4.0,782.0,299.0,,,,,7.0,781.0,481.0,8.0,665.0,326.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally19_ball9_Lift.mp4
19,14.0,00:18:45,28138.0,11,8,A,3,殺球,1.0,,1.0,3.0,482.0,299.0,2.0,1.0,455.0,424.0,掛網,對手掛網,B,,3.0,471.0,298.0,8.0,584.0,567.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally19_ball14_Smash.mp4
21,3.0,0:19:19,28976.0,12,9,B,2,殺球,,,1.0,3.0,856.0,624.0,,6.0,809.0,329.0,,,,,9.0,798.0,627.0,8.0,659.0,339.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally21_ball3_Smash.mp4
21,6.0,0:19:21,29028.0,12,9,A,2,殺球,,,1.0,4.0,796.0,305.0,,5.0,831.0,517.0,,,,,8.0,709.0,317.0,8.0,746.0,520.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally21_ball6_Smash.mp4
21,13.0,0:19:27,29185.0,12,9,B,2,殺球,1.0,,1.0,4.0,420.0,615.0,,5.0,491.0,325.0,,,,,6.0,472.0,600.0,8.0,587.0,336.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally21_ball13_Smash.mp4
21,19.0,0:19:33,29339.0,12,9,B,2,殺球,,,1.0,5.0,869.0,606.0,,8.0,539.0,328.0,,,,,5.0,845.0,602.0,8.0,642.0,316.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally21_ball19_Smash.mp4
22,19.0,0:20:23,30583.0,13,9,A,2,挑球,,,2.0,7.0,758.0,392.0,,3.0,849.0,627.0,,,,,8.0,663.0,349.0,8.0,601.0,524.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally22_ball19_Lift.mp4
22,26.0,0:20:30,30759.0,13,9,B,3,挑球,,,2.0,1.0,846.0,431.0,2.0,13.0,658.0,285.0,出界,對手出界,A,,1.0,801.0,443.0,8.0,698.0,363.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally22_ball26_Lift.mp4
23,3.0,0:21:26,32159.0,13,10,A,2,挑球,,,2.0,2.0,777.0,396.0,,3.0,859.0,622.0,,,,,8.0,673.0,357.0,8.0,661.0,496.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally23_ball3_Lift.mp4
23,4.0,0:21:27,32190.0,13,10,B,2,殺球,,,1.0,3.0,859.0,622.0,,6.0,775.0,327.0,,,,,9.0,811.0,622.0,8.0,642.0,333.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally23_ball4_Smash.mp4
23,12.0,0:21:33,32338.0,13,10,B,2,殺球,1.0,,1.0,8.0,616.0,530.0,,5.0,513.0,340.0,,,,,8.0,643.0,515.0,8.0,591.0,336.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally23_ball12_Smash.mp4
24,3.0,0:21:55,32884.0,14,10,B,2,殺球,1.0,,1.0,6.0,463.0,567.0,,5.0,478.0,330.0,,,,,8.0,568.0,569.0,8.0,568.0,338.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally24_ball3_Smash.mp4
24,6.0,0:21:57,32936.0,14,10,A,3,殺球,1.0,,1.0,5.0,500.0,307.0,,14.0,343.0,611.0,對手落地致勝,落地致勝,A,,5.0,520.0,317.0,8.0,572.0,530.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally24_ball6_Smash.mp4
25,4.0,0:22:17,33441.0,14,11,B,3,殺球,,,1.0,8.0,808.0,583.0,2.0,6.0,834.0,314.0,對手落地致勝,落地致勝,B,,8.0,800.0,581.0,8.0,654.0,333.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally25_ball4_Smash.mp4
26,12.0,00:22:43,34085.0,15,11,A,2,挑球,,,2.0,2.0,841.0,413.0,1.0,9.0,816.0,625.0,,,,,7.0,730.0,379.0,7.0,748.0,476.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally26_ball12_Lift.mp4
26,13.0,00:22:45,34129.0,15,11,B,3,殺球,,,1.0,9.0,816.0,625.0,2.0,11.0,870.0,311.0,出界,對手出界,A,,9.0,804.0,624.0,8.0,643.0,330.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally26_ball13_Smash.mp4
27,4.0,0:23:14,34867.0,16,11,B,2,殺球,,,1.0,8.0,727.0,582.0,,5.0,505.0,327.0,,,,,8.0,724.0,564.0,8.0,651.0,322.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally27_ball4_Smash.mp4
27,16.0,0:23:25,35133.0,16,11,B,3,殺球,,,1.0,5.0,837.0,600.0,2.0,11.0,852.0,307.0,出界,對手出界,A,,8.0,805.0,603.0,8.0,615.0,333.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally27_ball16_Smash.mp4
28,9.0,0:23:58,35965.0,16,12,A,2,挑球,,,2.0,2.0,813.0,413.0,,3.0,897.0,630.0,,,,,7.0,736.0,381.0,7.0,761.0,462.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally28_ball9_Lift.mp4
28,14.0,0:24:03,36097.0,16,12,B,3,殺球,1.0,,1.0,8.0,579.0,557.0,2.0,8.0,721.0,334.0,對手落地致勝,落地致勝,B,,8.0,567.0,582.0,8.0,609.0,328.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally28_ball14_Smash.mp4
30,10.0,00:25:36,38403.0,17,13,B,2,挑球,,,2.0,2.0,843.0,452.0,1.0,6.0,775.0,324.0,,,,,2.0,808.0,491.0,8.0,739.0,328.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally30_ball10_Lift.mp4
30,12.0,00:25:37,38442.0,17,13,B,2,挑球,,,2.0,2.0,812.0,431.0,1.0,8.0,584.0,339.0,,,,,2.0,802.0,462.0,8.0,732.0,332.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally30_ball12_Lift.mp4
32,6.0,00:26:41,40029.0,17,15,A,2,挑球,,,2.0,2.0,862.0,418.0,1.0,11.0,932.0,561.0,,,,,7.0,732.0,378.0,7.0,746.0,476.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally32_ball6_Lift.mp4
32,7.0,00:26:43,40079.0,17,15,B,3,殺球,,,1.0,11.0,932.0,561.0,2.0,4.0,816.0,303.0,對手落地致勝,落地致勝,B,,11.0,938.0,565.0,8.0,637.0,331.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally32_ball7_Smash.mp4
33,9.0,0:27:19,40980.0,17,16,B,2,挑球,,,2.0,1.0,834.0,437.0,,9.0,676.0,295.0,,,,,1.0,802.0,456.0,8.0,710.0,356.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally33_ball9_Lift.mp4
33,14.0,0:27:24,41120.0,17,16,A,2,挑球,,,2.0,2.0,834.0,409.0,,9.0,782.0,624.0,,,,,8.0,740.0,360.0,7.0,744.0,476.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally33_ball14_Lift.mp4
33,15.0,0:27:27,41176.0,17,16,B,3,殺球,,,1.0,9.0,782.0,624.0,2.0,6.0,831.0,311.0,對手落地致勝,落地致勝,B,,9.0,794.0,624.0,8.0,632.0,323.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally33_ball15_Smash.mp4
34,7.0,00:28:10,42251.0,17,17,B,2,殺球,,,1.0,8.0,670.0,588.0,2.0,6.0,793.0,325.0,,,,,8.0,672.0,592.0,8.0,624.0,326.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally34_ball7_Smash.mp4
35,14.0,0:28:52,43305.0,18,17,A,2,挑球,,,2.0,2.0,775.0,389.0,,3.0,861.0,625.0,,,,,8.0,728.0,343.0,8.0,733.0,512.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally35_ball14_Lift.mp4
36,3.0,00:30:09,45230.0,18,18,A,2,挑球,,,2.0,2.0,811.0,403.0,1.0,4.0,850.0,639.0,,,,,8.0,708.0,360.0,8.0,720.0,497.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally36_ball3_Lift.mp4
36,4.0,00:30:10,45266.0,18,18,B,2,殺球,,,1.0,4.0,850.0,639.0,2.0,8.0,624.0,329.0,,,,,9.0,812.0,617.0,8.0,644.0,334.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally36_ball4_Smash.mp4
38,4.0,0:31:26,47152.0,19,19,B,3,殺球,,,1.0,5.0,818.0,566.0,2.0,3.0,460.0,288.0,對手落地致勝,落地致勝,B,,8.0,708.0,562.0,8.0,655.0,350.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally38_ball4_Smash.mp4
40,4.0,00:32:20,48516.0,21,19,B,2,挑球,,,2.0,2.0,834.0,437.0,1.0,9.0,737.0,298.0,,,,,2.0,787.0,448.0,8.0,704.0,366.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally40_ball4_Lift.mp4
40,9.0,00:32:25,48635.0,21,19,A,2,挑球,,,2.0,2.0,836.0,413.0,1.0,9.0,759.0,630.0,,,,,7.0,728.0,373.0,7.0,764.0,470.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally40_ball9_Lift.mp4
40,15.0,00:32:30,48768.0,21,19,A,2,殺球,,,1.0,6.0,787.0,315.0,2.0,8.0,583.0,521.0,,,,,8.0,707.0,330.0,8.0,741.0,497.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally40_ball15_Smash.mp4
40,20.0,00:32:34,48863.0,21,19,B,2,挑球,,,2.0,2.0,808.0,441.0,1.0,9.0,728.0,293.0,,,,,7.0,780.0,455.0,8.0,692.0,346.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Lift,43_set1_rally40_ball20_Lift.mp4
40,22.0,00:32:37,48925.0,21,19,B,2,殺球,,,1.0,8.0,789.0,602.0,2.0,6.0,763.0,328.0,,,,,8.0,776.0,596.0,8.0,623.0,319.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,1,Smash,43_set1_rally40_ball22_Smash.mp4
1,3.0,0:35:28,53217.0,1,0,A,2,挑球,,,2.0,2.0,461.0,439.0,,5.0,488.0,314.0,,,,,2.0,489.0,465.0,8.0,600.0,348.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Lift,43_set2_rally1_ball3_Lift.mp4
1,4.0,0:35:29,53248.0,1,0,B,2,殺球,,,1.0,5.0,488.0,314.0,,6.0,472.0,527.0,,,,,5.0,530.0,309.0,8.0,561.0,542.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally1_ball4_Smash.mp4
3,2.0,0:36:14,54369.0,2,1,A,2,殺球,,,1.0,9.0,783.0,624.0,,6.0,786.0,333.0,,,,,8.0,698.0,601.0,8.0,623.0,346.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally3_ball2_Smash.mp4
3,17.0,0:36:29,54743.0,2,1,B,2,殺球,,,1.0,9.0,560.0,296.0,,5.0,845.0,551.0,,,,,9.0,565.0,297.0,8.0,573.0,558.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally3_ball17_Smash.mp4
3,21.0,0:36:33,54846.0,2,1,B,2,殺球,,,1.0,9.0,735.0,298.0,,5.0,872.0,555.0,,,,,9.0,745.0,293.0,8.0,685.0,553.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally3_ball21_Smash.mp4
3,26.0,0:36:37,54948.0,2,1,A,3,殺球,,,1.0,5.0,847.0,593.0,2.0,11.0,848.0,313.0,出界,對手出界,B,,8.0,807.0,606.0,8.0,649.0,319.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally3_ball26_Smash.mp4
4,7.0,0:37:09,55740.0,3,1,B,2,殺球,,,1.0,6.0,793.0,310.0,,5.0,850.0,546.0,,,,,8.0,744.0,319.0,8.0,689.0,543.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally4_ball7_Smash.mp4
5,3.0,0:37:32,56303.0,3,2,A,2,殺球,,,1.0,8.0,543.0,610.0,,5.0,489.0,327.0,,,,,9.0,574.0,627.0,8.0,606.0,329.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally5_ball3_Smash.mp4
6,11.0,0:38:06,57174.0,3,3,B,3,殺球,,,1.0,5.0,480.0,317.0,1.0,5.0,898.0,595.0,對手落地致勝,落地致勝,B,,9.0,534.0,298.0,8.0,544.0,563.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally6_ball11_Smash.mp4
7,5.0,0:38:29,57746.0,3,4,B,2,殺球,,,1.0,3.0,492.0,304.0,,8.0,761.0,530.0,,,,,8.0,534.0,312.0,8.0,531.0,574.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally7_ball5_Smash.mp4
8,6.0,0:39:02,58556.0,3,5,B,2,殺球,,,1.0,3.0,518.0,298.0,,6.0,470.0,534.0,,,,,9.0,553.0,293.0,8.0,566.0,527.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally8_ball6_Smash.mp4
8,13.0,0:39:09,58744.0,3,5,A,2,挑球,,,2.0,2.0,489.0,444.0,,3.0,492.0,294.0,,,,,7.0,526.0,454.0,8.0,582.0,344.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Lift,43_set2_rally8_ball13_Lift.mp4
8,14.0,0:39:11,58779.0,3,5,B,2,殺球,,,1.0,3.0,492.0,294.0,,6.0,460.0,543.0,,,,,3.0,529.0,298.0,8.0,567.0,537.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Smash,43_set2_rally8_ball14_Smash.mp4
8,19.0,0:39:15,58893.0,3,5,A,2,挑球,,,2.0,2.0,491.0,450.0,,9.0,699.0,298.0,,,,,7.0,509.0,484.0,8.0,586.0,345.0,0,43,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,2,Lift,43_set2_rally8_ball19_Lift.mp4
